college_code,college_name,district,branch,category,cutoff_rank
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,1G,37139
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,1R,37411
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,41423
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,43183
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,53232
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,31883
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,34286
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BK,38021
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GM,31651
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,31946
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,37297
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,66698
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,84805
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STG,81903
37139,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STR,91909
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,1G,244311
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,2AG,183148
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,2AR,220721
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,3AG,175696
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,GM,153892
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,GMK,158445
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,GMR,171933
244311,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,SILK TECHNOLOGY,SCG,200503
--,"Univesity of Visvesvaraya College of Engineering (A State Autonomous Public University on IIT Model) K R Circle, Bangalore",Bengaluru Urban,TEXTILES TECHNOLOGY,GM,261534
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,1G,31865
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2AG,46090
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2AR,47572
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,2BG,45467
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3AG,35240
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3BG,42373
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3BK,64365
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,3BR,61498
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,GM,31403
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,GMK,43006
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,GMR,42405
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,SCG,67937
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,SCR,91450
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,STG,82202
31865,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,CIVIL ENGINEERING,STR,108840
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,1G,15859
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,13043
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2AR,20529
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,13930
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,2BR,25098
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,9655
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,10789
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,GMK,27060
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,15513
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,53808
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,SCK,70324
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,SCR,58322
15859,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRICAL & ELECTRONICS ENGINEERING,STR,57867
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,1G,4212
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AG,5737
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2AR,6497
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2BG,12443
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,2BK,20516
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3AG,4082
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BG,4874
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,3BR,7954
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GM,1893
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMK,5426
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,GMR,4114
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCG,26045
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,SCR,46479
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STG,32791
4212,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,ELECTRONICS AND COMMUNICATIO N ENGG,STR,37313
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,1G,53563
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,1R,149116
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,2AG,43304
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,2AK,93770
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,3AG,35074
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,3AR,52108
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,3BG,41587
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,GMK,84157
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,GMR,46417
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,SCG,115129
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,SCR,152716
53563,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,INDUSTRIAL ENGINEERING & MANAGEMENT,STG,210754
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,1G,18113
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,1R,35345
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2AG,26891
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2AK,63226
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2AR,54075
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,2BG,25972
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,3AG,18402
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,3BG,19458
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GM,12643
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMK,50300
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,GMR,27046
18113,"B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Bengaluru Urban,MECHANICAL ENGINEERING,SCG,76760
